Recorder,diasdelmes_recorder,Generacion_Cipreses,Generacion_CentralIsla,Generacion_CentralCurrilinque,Generacion_CentralLomaAlta,Generacion_CentralPehuenche,Generacion_CentralChiburgo,Generacion_CentralColbun,Generacion_CentralMachicura,Generacion_CentralSanIgnacio,ProduccionBase_recorder,dolar_recorder,mil_recorder,BeneficiosTotales,Deficit_Melado,Deficit_ParticularesRiberaSur,Deficit_ParticularesRiberaNorte,Deficit_CooperativaDeRiego,Deficit_AsociacionCanalMaule,Deficit_AsociacionMauleSur,Deficit_SORPAM,Deficit_GarzasySuizas,Vulnerabilidad,Caudal_Remanente_mensual,segundosdelmes_recorder,EventosFalla_AsociacionCanalMaule,EventosFalla_AsociacionMauleSur,EventosFalla_SORPAM,EventosFalla_CooperativaDeRiego,EventosFalla_ParticularesRiberaNorte,EventosFalla_ParticularesRiberaSur,EficienciaAplicacionGarzasySuizas,uno_recorder,TasaDeDescuento,BeneficioMgHe_recorder
2020-01,0.032258,127.46474030558657,848.5597528365821,1102.74802397179,489.14247149495543,3749.8614788201066,369.499536,2782.640484450725,603.9692018243995,24.742690963200005,-327.82318,760.3,1000.0,0.0,428865.50340870186,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,428383.42292660405,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-02,0.035714,119.1664118425034,845.4033788780683,1098.6461500212147,478.92614445038953,2607.746194413604,369.499536,2446.67216987312,543.572281641959,22.26842186688,-306.7290458,760.3,1000.0,0.0,437233.8145320817,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,435222.76052660454,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-03,0.032258,87.6931536764795,605.3860478934884,786.7310060641089,341.93639518590635,1642.2909156576304,369.499536,1577.1880716234898,362.38152109463977,14.845614577920001,-188.864342,760.3,1000.0,0.0,254332.2294052207,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,448250.3017091509,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.82338332
2020-04,0.033333,130.95125974456067,618.643090079091,803.959229562825,374.48615132482917,1906.2959547035266,282.3187597632,1017.694508375579,241.58768072975954,9.897076385280002,-183.4056889,760.3,1000.0,0.0,116331.32522000128,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,258146.58367596232,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-05,0.032258,131.6128469034516,646.4342660237288,840.0753242212807,390.71950615295077,1977.8282794958948,141.15937988159996,508.49667245761844,120.79384036488001,4.948538192640001,-156.2254036,760.3,1000.0,0.0,13667.70420173995,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,119606.23391255568,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-06,0.033333,318.32977430977,850.0484785762048,1104.6827013614698,582.0425650169065,3055.0344027988285,141.1593798816,520.0737246046355,120.79384036487951,4.948538192640001,-225.13964840000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,14939.155625320484,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,63.47134386
2020-07,0.032258,284.43004950654176,568.4052658497611,738.6725350049643,410.1219579321998,2167.345078765792,141.15937988159996,544.3669052069386,120.79384036488052,4.948538192640001,-160.66130869999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-08,0.032258,366.28009556637227,560.6661886588811,728.6151972027887,434.2524053820475,2297.7908582129758,141.15937988159996,558.0196907811847,120.79384036487993,4.948538192640001,-167.63469809999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-09,0.033333,435.65463424756314,631.6282491902231,820.8341267081269,513.9778127921073,2791.7535234394572,211.73906982239993,857.3766591034145,181.19076054732017,7.4228072889600005,-257.2873702,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,61.46255363
2020-10,0.032258,321.9912930993634,597.2940086974312,776.214975574182,430.33476437381256,2321.2911750996527,369.499536,2047.468108956872,422.7784412770802,17.319883674240003,-246.38918399999997,760.3,1000.0,0.0,215658.85590609023,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2020-11,0.033333,300.0121635450933,914.1903634873161,1188.0384539800782,572.3456290143814,4824.434751450885,369.499536,2617.2207840561264,543.5722816419596,22.26842186688,-377.7701007,760.3,1000.0,0.0,300882.456945003,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,220108.9358886221,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2020-12,0.032258,195.0426133559745,874.2638584158092,1136.151860932832,501.7478908458411,5174.398511368882,369.499536,2916.1113371158694,603.9692018243999,24.742690963200005,-379.9539792,760.3,1000.0,0.0,421791.6762087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,308251.00150325045,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.9433962264150942,58.52017092
2021-01,0.032258,184.85737073354483,870.3897716879314,1131.117281494458,495.50651010040497,4320.978109414808,369.499536,2901.657046791137,603.9692018244003,24.742690963200005,-351.84567020000003,760.3,1000.0,0.0,431331.70500870014,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,428148.9333266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,60.86432238
2021-02,0.035714,149.37855022854717,856.8949505300643,1113.5800517166551,474.0451472082816,2477.625919645097,369.499536,2581.581984769244,543.5722816419601,22.26842186688,-307.5866022,760.3,1000.0,0.0,441302.7361320808,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,437688.9621266028,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,60.86432238
2021-03,0.032258,111.63250282916158,594.7134835698894,772.8614474629397,329.62872240028855,1555.3099588422492,369.499536,1686.4382758718216,362.3815210946401,14.845614577920001,-188.2993745,760.3,1000.0,0.0,262190.3094052189,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,452319.22330914997,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,60.86432238
2021-04,0.033333,176.04338219487357,673.2456895198595,874.9181790484088,406.8941674568904,2066.106676722368,282.3187597631998,1104.1925080742685,241.58768072976028,9.897076385280002,-197.62638859999998,760.3,1000.0,0.0,106208.0964199988,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,266004.6636759605,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,59.93978620000001
2021-05,0.032258,149.4767115873504,431.07534694771164,560.2050833078933,272.0184909087742,1428.3857192429546,141.15937988159996,9923.768694845976,2168.3765248854306,850.4752032000002,-520.6662152,760.3,1000.0,0.0,30764.104201737588,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,109483.00511255319,22502253.192552596,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,59.93978620000001
2021-06,0.033333,325.45298346549123,923.867103301344,1200.613886261349,607.675051128499,3256.2185177082706,141.1593798816,478.7313976829507,120.79384036488003,4.948538192640001,-234.48699019999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,32035.55562531812,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,59.93978620000001
2021-07,0.032258,426.95883999362877,933.3773582121235,1212.9729626555247,654.6804049413603,3412.8509059720404,141.1593798816,515.9157051258454,120.7938403648798,4.948538192640001,-244.31234369999999,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,56.03426325
2021-08,0.032258,497.6144845783056,821.1661125659364,1067.148547827809,614.0485332189967,3255.776208626752,141.1593798816,547.874829741975,120.79384036488007,4.948538192640001,-227.34313569999998,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,56.03426325
2021-09,0.033333,453.45890110767834,710.0592178470324,922.7592951071357,534.1255899940912,2828.2581268464774,211.73906982239993,856.0604253276163,181.1907605473201,7.4228072889600005,-222.3237774,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,56.03426325
2021-10,0.032258,473.58648707166725,980.2115676944641,1273.836480855967,681.0363789691392,3385.304848095379,369.499536,3116.938757374762,644.8354821151811,141.14116391397778,-359.8345835,760.3,1000.0,0.0,194629.09590609046,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.1815194158007,2440333.078562811,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,52.46850527
2021-11,0.033333,323.524313094312,923.1335089664399,1199.6605418439312,574.301120234688,4631.794795594391,369.499536,2760.2591538476368,569.4901293820922,36.720479212729124,-379.6089898,760.3,1000.0,0.0,365000.3289450032,0.0,0.0,0.0,-4.656612873077393e-10,0.0,0.0,7368.5445582473985,199079.17588862233,284828.53291516704,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,52.46850527
2021-12,0.032258,225.029906823744,885.66990733728,1150.9746213423746,509.5502005934593,5886.862872514804,369.499536,2928.109059651815,603.9692018244003,24.742690963200005,-405.9478332,760.3,1000.0,0.0,433867.80420870066,0.0,0.0,0.0,4.656612873077393e-10,0.0,0.0,6357.257117902671,372368.8735032501,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8899964400142398,52.46850527
2022-01,0.032258,179.855648843904,868.48730307648,1128.6449234843903,484.44592404257276,5236.5840857560015,369.499536,2928.6088566104327,603.9692018243998,24.742690963200005,-378.1760315,760.3,1000.0,0.0,444648.1050087007,0.0,0.0,0.0,-1.3969838619232178e-09,0.0,0.0,6357.257117902671,440225.0613266038,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,61.3262537
2022-02,0.035714,163.24334133623998,862.1686003787997,1120.4334370326237,476.69246022182404,2705.657453800721,369.499536,2615.312555892204,543.5722816419601,22.26842186688,-318.9281705,760.3,1000.0,0.0,446453.1265320807,0.0,0.0,0.0,9.313225746154785e-10,0.0,0.0,11016.487177069212,451005.362126602,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,61.3262537
2022-03,0.032258,147.1278505017024,769.3199723602404,999.7717620784542,430.96766792135446,2053.144364447962,369.499536,1714.0531733913488,362.38152109464,14.845614577920001,-222.4576589,760.3,1000.0,0.0,253294.99740522038,0.0,0.0,0.0,-1.862645149230957e-09,0.0,0.0,3814.354270741598,457469.6137091508,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,61.3262537
2022-04,0.033333,125.17977199052162,424.3436521653602,551.4568919231331,247.6996412937985,1233.31553778094,282.3187597631999,10289.252354290053,2200.87813241698,850.4752032000006,-540.0615512,760.3,1000.0,0.0,172382.89322000148,0.0,0.0,0.0,4.656612873077393e-10,0.0,0.0,3274.9086925543997,257109.35167596012,22166196.01747501,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,60.34939391
2022-05,0.032258,140.30213030206556,646.3009810012599,839.9021133252166,372.8646969557846,1806.4043821467849,141.15937988159996,492.81174289769297,120.79384036488013,4.948538192640001,-149.8846279,760.3,1000.0,0.0,52078.98420174013,0.0,0.0,0.0,1.6298145055770874e-09,0.0,0.0,1271.4514235805327,175657.80191255634,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,60.34939391
2022-06,0.033333,330.8012750504879,794.6374468644699,1032.6731516248801,539.7344076367161,2796.2268654160234,141.15937988159996,5387.89367434587,1291.389877574631,657.6848775756023,-438.3184909,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,6.984919309616089e-10,0.0,0.0,1637.4543462771999,53350.435625322294,12864461.403501458,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,60.34939391
2022-07,0.032258,375.16820593649754,721.4577416961494,937.5722762894163,526.3244962539356,2789.556786853798,141.15937988159996,478.92927736048676,120.79384036487996,4.948538192640001,-196.36164440000002,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,-2.3283064365386963e-10,0.0,0.0,1271.4514235805327,1637.4543462778984,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,52.713676
2022-08,0.032258,540.9842763552481,771.7453382367682,1002.9236525832879,588.8049074437419,3235.5126092666583,141.15937988159996,515.5824342858327,120.79384036487953,4.948538192640001,-222.54873560000001,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,-1.1641532182693481e-09,0.0,0.0,1271.4514235805327,1271.4514235803,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,52.713676
2022-09,0.033333,589.909700546496,815.2318050009196,1059.4366030660078,611.0173496440738,3533.8306116652125,211.73906982239993,824.7417358781486,181.19076054732034,7.4228072889600005,-259.9503743,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,-1.862645149230957e-09,0.0,0.0,2456.1815194158007,1271.4514235793686,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,52.713676
2022-10,0.032258,434.1611792841839,754.111941807253,980.0081265952152,538.8276980547537,2929.3698318683746,369.499536,2000.9045847187417,422.7784412770801,17.319883674240003,-271.38559280000004,760.3,1000.0,0.0,170946.85590609044,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,2456.181519413938,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,48.34343936
2022-11,0.033333,315.45354627230404,920.0636900344798,1195.6711507022303,566.8022974311936,5308.8910759042565,369.499536,2584.3154222053995,543.5722816419601,22.26842186688,-393.329766,760.3,1000.0,0.0,351745.27294500323,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,175396.9358886223,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,48.34343936
2022-12,0.032258,338.84850317931364,928.9622597998322,1207.2353100818316,581.7367936227456,6663.226709062502,369.499536,2889.2721576435497,603.9692018243999,24.742690963200005,-441.0784447,760.3,1000.0,0.0,379575.5130087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,359113.81750325067,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.8396192830323018,48.34343936
2023-01,0.032258,201.9900336075072,876.9063981752639,1139.585980319551,496.8074464399873,5712.84718518841,369.499536,2928.6088566104327,603.9692018243999,24.742690963200005,-395.4342411,760.3,1000.0,0.0,432299.3850087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,385932.77012660337,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,62.23045539
2023-02,0.035714,181.24893915099838,869.0172587866081,1129.3336287997,482.99562814567673,3186.9193276613823,369.499536,2630.6930661295423,543.5722816419601,22.26842186688,-336.86680930000006,760.3,1000.0,0.0,440009.67373208073,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,438656.6421266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,62.23045539
2023-03,0.032258,136.9215733024656,749.2286922213517,973.6620869516752,411.6950228720715,1943.2844583584836,369.499536,1729.2361400118346,362.38152109464,14.845614577920001,-216.95170269999997,760.3,1000.0,0.0,257334.45660522036,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,451026.1609091499,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,62.23045539
2023-04,0.033333,210.15545602550398,761.0030774053364,988.9635197048995,457.08287020330954,2279.64914100545,282.3187597632,1140.0587957242224,241.58768072976002,9.897076385280002,-215.3461566,760.3,1000.0,0.0,121635.33482000147,0.0,0.0,0.0,0.0,0.0,0.0,3274.9086925543997,261148.81087596196,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,60.37126433
2023-05,0.032258,258.78038626123197,898.50733196184,1167.6575297531233,557.1899639147518,2763.5887550988186,141.1593798816,573.0780569831334,120.79384036488001,4.948538192640001,-210.06241430000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,124910.24351255587,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,60.37126433
2023-06,0.033333,341.0275851800928,839.3331627043282,1090.7575848750396,556.6504672362602,2661.5841137377074,141.1593798816,3684.7103645281013,761.0265560732458,361.94885762034903,-350.279736,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1637.4543462771999,1271.4514235805327,7035944.765472837,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,60.37126433
2023-07,0.032258,390.88403981019366,892.1897267617001,1159.4474695571269,603.249703690416,3130.693244348106,141.1593798816,4355.425725865723,899.5345640792611,439.18234145869604,-387.23443430000003,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1637.4543462771999,8558101.740577972,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,53.95991086
2023-08,0.032258,398.6973834769727,747.0997308186148,970.8953896482356,529.6062712419977,2882.440387162983,141.1593798816,4122.662699585549,851.3475912186336,412.3127918692709,-355.4754075,760.3,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.4514235805327,1271.4514235805327,8028542.923691224,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,53.95991086
2023-09,0.033333,345.3016108741056,713.2193311858501,926.8660285790676,487.6732108338781,2656.2758561737146,211.73906982239993,3232.0566124191955,667.2715481523627,278.4664328098373,-315.43192989999994,760.3,1000.0,0.0,43502.856315001074,0.0,0.0,0.0,0.0,0.0,0.0,2456.1815194158007,1271.4514235805327,5341866.307726273,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,53.95991086
2023-10,0.032258,316.7391595786703,705.6259471876443,916.9980267426748,463.30265133727494,3042.109284783251,369.499536,2049.047741402343,422.7784412770801,17.319883674240003,-266.7484698,760.3,1000.0,0.0,232151.75190609047,0.0,0.0,0.0,0.0,0.0,0.0,4450.079982531875,45959.03783441687,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,46.68164264
2023-11,0.033333,233.09065718056797,888.7359163791596,1154.9590613315563,517.9845883113213,4027.772483414144,369.499536,2630.6505293867076,543.5722816419601,22.26842186688,-345.40942689999997,760.3,1000.0,0.0,383082.0345450032,0.0,0.0,0.0,0.0,0.0,0.0,7368.544558247406,236601.83188862234,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,46.68164264
2023-12,0.032258,177.8588665094736,867.7278014890318,1127.657911229847,482.39186524462065,3616.2378777395356,369.499536,2901.9936677896144,603.9692018243998,24.742690963200005,-327.23341539999996,760.3,1000.0,0.0,438952.6170087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,390450.57910325064,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.7920936632380204,46.68164264
2024-01,0.032258,147.48093089943836,856.173166854408,1112.6420558720438,466.9445841234047,2841.6061888449544,369.499536,2852.867458083821,603.9692018243998,24.742690963200005,-299.137666,760.3,1000.0,0.0,447745.6314087007,0.0,0.0,0.0,0.0,0.0,0.0,6357.257117902671,445309.87412660336,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.747258172866057,61.71510153
2024-02,0.035714,136.92307577224315,733.9861504403049,953.8536023126518,401.67716588127183,1824.6094284676465,369.499536,2500.17134681673,543.57228164196,22.26842186688,-268.88140710000005,760.3,1000.0,0.0,449257.8433320807,0.0,0.0,0.0,0.0,0.0,0.0,11016.487177069212,454102.8885266034,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.747258172866057,61.71510153
2024-03,0.032258,105.9105970928016,453.57619521026845,589.4461189288724,252.217898949286,1199.9169600042485,369.499536,1607.8358579696132,362.38152109464,14.845614577920001,-160.94133159999998,760.3,1000.0,0.0,265555.58940522035,0.0,0.0,0.0,0.0,0.0,0.0,3814.354270741598,460274.33050914994,0.0,1.574074074074074e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9999,0.747258172866057,61.71510153
